Order Line,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
9524,CA-2014-169446,12/19/2014,12/25/2014,Standard Class,SG-20605,OFF-ST-10000419,32.59,3,0.20,-7.74
9525,CA-2017-156958,12/5/2017,12/6/2017,First Class,PB-18805,OFF-BI-10001524,83.92,5,0.20,29.37
9526,CA-2017-156958,12/5/2017,12/6/2017,First Class,PB-18805,FUR-FU-10003268,199.90,5,0.00,39.98
9527,CA-2017-156958,12/5/2017,12/6/2017,First Class,PB-18805,TEC-PH-10000148,31.18,3,0.20,-7.01
9528,CA-2017-156958,12/5/2017,12/6/2017,First Class,PB-18805,OFF-BI-10001543,172.75,6,0.20,60.46
9529,CA-2017-156958,12/5/2017,12/6/2017,First Class,PB-18805,OFF-BI-10002071,9.30,2,0.20,3.02
9530,CA-2017-101637,3/24/2017,3/25/2017,Same Day,AC-10615,OFF-ST-10002352,12.77,2,0.20,0.96
9531,CA-2017-111759,7/8/2017,7/12/2017,Standard Class,MR-17545,OFF-PA-10003127,52.76,2,0.00,24.27
9532,CA-2017-102729,10/26/2017,10/31/2017,Standard Class,BF-11215,OFF-ST-10000464,55.62,2,0.20,5.56
9533,CA-2016-116596,10/27/2016,10/31/2016,Standard Class,BW-11200,FUR-CH-10000553,427.64,14,0.10,80.78
9534,CA-2016-116596,10/27/2016,10/31/2016,Standard Class,BW-11200,OFF-FA-10000134,40.67,7,0.00,12.61
9535,CA-2016-116596,10/27/2016,10/31/2016,Standard Class,BW-11200,OFF-ST-10000636,33.48,2,0.00,1.34
9536,CA-2016-116596,10/27/2016,10/31/2016,Standard Class,BW-11200,OFF-BI-10002949,9.73,2,0.20,3.28
9537,CA-2017-124191,6/12/2017,6/14/2017,Second Class,TS-21610,FUR-FU-10002364,8.86,3,0.60,-6.86
9538,CA-2016-148747,9/25/2016,9/27/2016,First Class,AS-10045,FUR-BO-10002613,477.67,2,0.15,84.29
9539,US-2017-169488,9/7/2017,9/9/2017,First Class,AA-10375,OFF-PA-10002659,16.90,5,0.00,7.77
9540,US-2017-169488,9/7/2017,9/9/2017,First Class,AA-10375,OFF-PA-10000157,39.96,2,0.00,18.78
9541,CA-2015-135727,5/11/2015,5/16/2015,Second Class,PS-18970,FUR-CH-10004540,191.97,7,0.20,16.80
9542,CA-2015-135251,8/6/2015,8/10/2015,Standard Class,RP-19270,OFF-LA-10004544,35.52,3,0.20,13.32
9543,CA-2015-135251,8/6/2015,8/10/2015,Standard Class,RP-19270,OFF-BI-10001097,6.23,5,0.80,-9.66
9544,CA-2015-135251,8/6/2015,8/10/2015,Standard Class,RP-19270,OFF-PA-10003302,56.70,2,0.20,19.14
9545,CA-2015-135251,8/6/2015,8/10/2015,Standard Class,RP-19270,FUR-BO-10003965,369.20,3,0.32,-114.02
9546,CA-2014-166590,10/29/2014,11/2/2014,Standard Class,NC-18625,TEC-AC-10003433,1.98,2,0.00,0.89
9547,CA-2014-166590,10/29/2014,11/2/2014,Standard Class,NC-18625,OFF-PA-10000482,75.88,2,0.00,35.66
9548,CA-2016-131744,6/18/2016,6/20/2016,Second Class,SC-20770,OFF-PA-10004610,6.85,2,0.20,2.14
9549,CA-2016-131744,6/18/2016,6/20/2016,Second Class,SC-20770,OFF-BI-10003910,4.63,2,0.70,-3.86
9550,CA-2016-131744,6/18/2016,6/20/2016,Second Class,SC-20770,OFF-AP-10001394,453.60,3,0.20,90.72
9551,CA-2015-160864,5/3/2015,5/6/2015,First Class,NF-18595,OFF-BI-10004654,13.85,3,0.20,5.19
9552,CA-2015-147690,11/10/2015,11/14/2015,Standard Class,SC-20020,OFF-ST-10001526,577.58,6,0.20,43.32
9553,CA-2015-163923,5/30/2015,6/3/2015,Standard Class,BD-11560,TEC-AC-10000358,151.96,4,0.00,36.47
9554,CA-2016-125724,9/22/2016,9/27/2016,Standard Class,SM-20950,FUR-FU-10000246,68.43,7,0.20,8.55
9555,CA-2015-111612,11/28/2015,12/2/2015,Standard Class,EB-14110,FUR-FU-10003799,71.12,5,0.20,9.78
9556,CA-2015-111612,11/28/2015,12/2/2015,Standard Class,EB-14110,OFF-FA-10003021,3.01,2,0.20,0.56
9557,CA-2015-156853,12/3/2015,12/5/2015,Second Class,HP-14815,OFF-PA-10003656,184.66,7,0.00,84.94
9558,CA-2014-103086,10/17/2014,10/19/2014,Second Class,EB-14170,FUR-FU-10004586,5.31,2,0.60,-1.59
9559,CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,TEC-AC-10003832,132.52,5,0.20,34.79
9560,CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,OFF-ST-10002554,195.64,5,0.20,-44.02
9561,CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,FUR-FU-10001876,51.97,2,0.20,10.39
9562,CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,TEC-AC-10002637,431.98,3,0.20,-75.60
9563,CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,TEC-MA-10003589,224.94,3,0.70,-164.95
9564,CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,OFF-LA-10000081,6.00,2,0.20,2.10
9565,CA-2015-161242,6/1/2015,6/8/2015,Standard Class,CG-12040,OFF-PA-10001838,11.76,2,0.00,5.76
9566,CA-2014-130428,3/31/2014,3/31/2014,Same Day,TG-21640,FUR-CH-10002965,1125.49,7,0.20,98.48
9567,CA-2014-130428,3/31/2014,3/31/2014,Same Day,TG-21640,OFF-BI-10001636,12.65,5,0.70,-10.12
9568,CA-2014-130428,3/31/2014,3/31/2014,Same Day,TG-21640,OFF-AR-10004027,4.03,2,0.20,1.06
9569,CA-2017-104388,7/5/2017,7/7/2017,First Class,DK-12835,TEC-PH-10002293,79.96,4,0.00,22.39
9570,CA-2015-113131,9/24/2015,9/24/2015,Same Day,MB-17305,OFF-BI-10003196,6.73,6,0.70,-4.49
9571,CA-2015-113131,9/24/2015,9/24/2015,Same Day,MB-17305,OFF-ST-10001172,33.57,2,0.20,1.68
9572,CA-2015-113131,9/24/2015,9/24/2015,Same Day,MB-17305,OFF-EN-10003068,15.84,2,0.20,5.54
9573,CA-2015-113131,9/24/2015,9/24/2015,Same Day,MB-17305,OFF-LA-10003510,24.42,1,0.20,7.94
9574,CA-2015-113131,9/24/2015,9/24/2015,Same Day,MB-17305,OFF-AR-10003504,17.12,5,0.20,1.93
9575,CA-2015-148495,8/13/2015,8/13/2015,Same Day,SF-20065,FUR-FU-10001889,31.56,3,0.00,10.41
9576,CA-2015-143147,5/26/2015,5/28/2015,Second Class,PS-18760,FUR-CH-10000863,105.69,1,0.30,-28.69
9577,CA-2015-143147,5/26/2015,5/28/2015,Second Class,PS-18760,TEC-MA-10004679,399.54,2,0.40,-79.91
9578,CA-2015-143147,5/26/2015,5/28/2015,Second Class,PS-18760,FUR-CH-10004754,104.93,5,0.30,-4.50
9579,CA-2017-152975,9/14/2017,9/16/2017,First Class,RB-19705,TEC-PH-10004586,1079.85,3,0.00,323.96
9580,CA-2017-152975,9/14/2017,9/16/2017,First Class,RB-19705,OFF-ST-10001370,70.98,1,0.00,3.55
9581,CA-2017-152975,9/14/2017,9/16/2017,First Class,RB-19705,OFF-AR-10001988,29.95,5,0.00,8.69
9582,CA-2017-152975,9/14/2017,9/16/2017,First Class,RB-19705,FUR-CH-10003298,589.41,5,0.10,-6.55
9583,CA-2016-107475,6/7/2016,6/11/2016,Standard Class,RS-19870,OFF-FA-10002988,9.65,6,0.20,3.50
9584,CA-2017-116127,6/25/2017,6/27/2017,Second Class,SB-20185,FUR-BO-10002213,400.78,1,0.20,-5.01
9585,CA-2017-132584,8/26/2017,8/27/2017,First Class,HJ-14875,OFF-ST-10000344,53.72,4,0.00,13.97
9586,CA-2016-160598,8/26/2016,8/28/2016,First Class,SV-20815,OFF-PA-10002319,31.01,1,0.20,11.24
9587,CA-2016-108630,11/18/2016,11/18/2016,Same Day,BE-11410,OFF-BI-10002437,61.12,5,0.20,22.16
9588,US-2017-129203,4/17/2017,4/22/2017,Standard Class,BM-11575,OFF-ST-10001418,195.14,4,0.20,-43.91
9589,CA-2017-110940,7/23/2017,7/28/2017,Standard Class,AZ-10750,OFF-AR-10000380,121.54,4,0.20,15.19
9590,CA-2014-119172,5/11/2014,5/15/2014,Standard Class,HD-14785,OFF-PA-10003036,17.47,3,0.20,5.68
9591,CA-2014-119172,5/11/2014,5/15/2014,Standard Class,HD-14785,OFF-BI-10002026,104.58,9,0.80,-172.56
9592,US-2016-105452,7/28/2016,8/1/2016,Standard Class,BF-11005,FUR-FU-10003691,24.70,5,0.60,-9.88
9593,US-2016-105452,7/28/2016,8/1/2016,Standard Class,BF-11005,FUR-FU-10003806,302.72,5,0.60,-378.40
9594,CA-2017-108931,9/14/2017,9/19/2017,Standard Class,HZ-14950,OFF-PA-10002741,8.56,2,0.00,3.85
9595,CA-2017-108931,9/14/2017,9/19/2017,Standard Class,HZ-14950,OFF-PA-10003845,11.56,2,0.00,5.66
9596,CA-2017-104619,1/24/2017,1/29/2017,Standard Class,KD-16495,OFF-AP-10001492,25.86,3,0.00,6.72
9597,CA-2017-104619,1/24/2017,1/29/2017,Standard Class,KD-16495,OFF-BI-10004318,276.78,2,0.20,89.95
9598,CA-2017-104619,1/24/2017,1/29/2017,Standard Class,KD-16495,TEC-PH-10000193,110.35,3,0.20,8.28
9599,CA-2015-149517,9/19/2015,9/23/2015,Standard Class,FC-14245,FUR-FU-10003464,60.84,3,0.00,19.47
9600,CA-2015-116841,4/14/2015,4/18/2015,Standard Class,TP-21130,OFF-AP-10002403,35.21,1,0.20,2.64
9601,CA-2017-107797,5/8/2017,5/11/2017,Second Class,EB-13705,OFF-PA-10003848,41.47,8,0.20,14.52
9602,CA-2016-117604,9/4/2016,9/9/2016,Standard Class,JP-15520,OFF-PA-10001357,239.50,5,0.00,114.96
9603,CA-2014-130155,5/19/2014,5/22/2014,First Class,TD-20995,OFF-SU-10004737,34.20,5,0.00,9.23
9604,CA-2016-129861,6/17/2016,6/23/2016,Standard Class,DM-13345,FUR-TA-10003715,376.87,3,0.40,-213.56
9605,CA-2015-138625,11/2/2015,11/5/2015,First Class,EG-13900,OFF-AP-10003099,197.72,4,0.00,55.36
9606,US-2017-122672,11/4/2017,11/9/2017,Standard Class,HG-14965,TEC-AC-10002323,70.72,4,0.20,-6.19
9607,US-2017-122672,11/4/2017,11/9/2017,Standard Class,HG-14965,OFF-ST-10002344,194.35,3,0.20,-43.73
9608,CA-2017-117128,12/5/2017,12/8/2017,Second Class,BF-11080,OFF-PA-10000007,21.60,6,0.00,9.94
9609,CA-2017-117128,12/5/2017,12/8/2017,Second Class,BF-11080,OFF-LA-10000248,11.07,3,0.00,5.20
9610,CA-2016-130638,5/16/2016,5/19/2016,Second Class,SC-20095,FUR-FU-10002116,282.84,4,0.00,19.80
9611,CA-2016-130638,5/16/2016,5/19/2016,Second Class,SC-20095,OFF-LA-10002195,27.72,9,0.00,13.31
9612,CA-2017-144365,10/24/2017,10/30/2017,Standard Class,CS-11950,OFF-FA-10000735,11.68,4,0.00,5.26
9613,CA-2016-110086,9/18/2016,9/22/2016,Standard Class,BD-11320,TEC-PH-10001299,239.98,2,0.20,24.00
9614,CA-2014-128524,11/11/2014,11/13/2014,First Class,MZ-17515,OFF-AP-10002892,22.98,1,0.00,6.89
9615,CA-2014-128524,11/11/2014,11/13/2014,First Class,MZ-17515,TEC-AC-10002718,102.13,7,0.00,15.32
9616,CA-2014-128524,11/11/2014,11/13/2014,First Class,MZ-17515,OFF-BI-10003527,2033.58,2,0.20,762.59
9617,CA-2016-140256,8/22/2016,8/29/2016,Standard Class,PW-19030,OFF-AR-10002255,5.76,2,0.00,1.67
9618,CA-2017-160633,11/16/2017,11/21/2017,Standard Class,BS-11380,TEC-CO-10002095,899.98,3,0.40,75.00
9619,CA-2017-160633,11/16/2017,11/21/2017,Standard Class,BS-11380,OFF-AR-10004022,86.35,3,0.20,5.40
9620,CA-2017-160633,11/16/2017,11/21/2017,Standard Class,BS-11380,TEC-AC-10002335,139.96,5,0.20,-1.75
9621,CA-2014-115133,9/26/2014,9/30/2014,Standard Class,DA-13450,OFF-AP-10001634,16.70,6,0.20,1.25
9622,CA-2014-115133,9/26/2014,9/30/2014,Standard Class,DA-13450,TEC-AC-10002370,3.15,2,0.20,0.47
9623,CA-2014-115133,9/26/2014,9/30/2014,Standard Class,DA-13450,OFF-PA-10000174,32.90,4,0.20,11.10
9624,CA-2017-137449,6/29/2017,6/30/2017,First Class,ME-17725,OFF-AP-10000240,21.39,2,0.80,-54.55
9625,CA-2017-137449,6/29/2017,6/30/2017,First Class,ME-17725,FUR-TA-10002855,307.31,3,0.30,-39.51
9626,CA-2017-137449,6/29/2017,6/30/2017,First Class,ME-17725,FUR-BO-10000780,410.00,3,0.32,-96.47
9627,CA-2017-103520,9/23/2017,9/25/2017,First Class,MH-17785,OFF-PA-10001846,9.25,2,0.20,3.35
9628,CA-2014-139283,11/23/2014,11/27/2014,Standard Class,BT-11440,OFF-BI-10002049,14.67,3,0.00,6.75
9629,CA-2014-118192,1/13/2014,1/18/2014,Standard Class,MM-17920,OFF-PA-10002947,37.41,7,0.20,13.09
9630,CA-2014-118192,1/13/2014,1/18/2014,Standard Class,MM-17920,OFF-BI-10003476,3.44,2,0.70,-2.52
9631,CA-2016-168844,5/31/2016,6/6/2016,Standard Class,NM-18520,OFF-BI-10002609,7.15,3,0.20,2.32
9632,CA-2016-168844,5/31/2016,6/6/2016,Standard Class,NM-18520,TEC-PH-10003215,179.70,6,0.00,88.05
9633,CA-2017-154809,2/13/2017,2/17/2017,Standard Class,MH-17455,OFF-AP-10004785,90.64,8,0.00,38.98
9634,CA-2014-151330,10/14/2014,10/17/2014,First Class,TC-21295,TEC-AC-10000865,177.00,3,0.00,30.09
9635,CA-2014-151330,10/14/2014,10/17/2014,First Class,TC-21295,OFF-ST-10000615,79.45,7,0.00,22.25
9636,CA-2014-151330,10/14/2014,10/17/2014,First Class,TC-21295,FUR-CH-10000749,1628.82,9,0.00,260.61
9637,CA-2014-124702,11/18/2014,11/25/2014,Standard Class,MH-17785,FUR-FU-10003553,137.54,2,0.00,55.02
9638,CA-2014-124702,11/18/2014,11/25/2014,Standard Class,MH-17785,FUR-TA-10003008,730.20,4,0.00,94.93
9639,US-2017-125808,11/12/2017,11/15/2017,Second Class,EP-13915,OFF-PA-10001846,11.56,2,0.00,5.66
9640,CA-2015-116638,1/28/2015,1/31/2015,Second Class,JH-15985,FUR-TA-10000198,4297.64,13,0.40,-1862.31
9641,CA-2014-104563,3/7/2014,3/12/2014,Standard Class,CM-12715,OFF-AR-10000390,20.65,5,0.00,9.50
9642,CA-2014-104563,3/7/2014,3/12/2014,Standard Class,CM-12715,OFF-ST-10000934,204.90,5,0.00,0.00
9643,CA-2014-104563,3/7/2014,3/12/2014,Standard Class,CM-12715,FUR-CH-10002780,436.70,6,0.20,21.84
9644,CA-2014-104563,3/7/2014,3/12/2014,Standard Class,CM-12715,FUR-CH-10004495,481.57,2,0.20,54.18
9645,US-2017-107979,6/8/2017,6/13/2017,Standard Class,FO-14305,TEC-AC-10002006,89.54,7,0.20,12.31
9646,US-2017-107979,6/8/2017,6/13/2017,Standard Class,FO-14305,OFF-ST-10002485,35.17,2,0.20,-8.35
9647,US-2017-107979,6/8/2017,6/13/2017,Standard Class,FO-14305,OFF-BI-10000778,72.59,2,0.70,-48.39
9648,CA-2014-150518,11/19/2014,11/24/2014,Standard Class,MW-18220,OFF-ST-10000877,221.16,4,0.00,57.50
9649,CA-2014-150518,11/19/2014,11/24/2014,Standard Class,MW-18220,TEC-PH-10002103,281.97,3,0.00,78.95
9650,CA-2016-107104,11/26/2016,11/30/2016,Standard Class,MS-17365,FUR-BO-10002213,3406.66,8,0.15,160.31
9651,CA-2016-107104,11/26/2016,11/30/2016,Standard Class,MS-17365,OFF-AR-10004269,37.17,9,0.00,10.41
9652,CA-2016-107104,11/26/2016,11/30/2016,Standard Class,MS-17365,OFF-AP-10000055,64.96,2,0.00,19.49
9653,CA-2016-107104,11/26/2016,11/30/2016,Standard Class,MS-17365,FUR-FU-10002937,595.38,6,0.00,297.69
9654,CA-2017-161893,1/23/2017,1/27/2017,Standard Class,HP-14815,TEC-AC-10001874,95.98,2,0.20,12.00
9655,CA-2017-161893,1/23/2017,1/27/2017,Standard Class,HP-14815,OFF-BI-10004506,4.94,2,0.70,-3.62
9656,CA-2014-156160,9/22/2014,9/29/2014,Standard Class,AS-10090,FUR-FU-10001876,97.44,3,0.00,35.08
9657,CA-2014-156160,9/22/2014,9/29/2014,Standard Class,AS-10090,OFF-BI-10003355,3.98,1,0.20,1.39
9658,CA-2014-156160,9/22/2014,9/29/2014,Standard Class,AS-10090,OFF-AR-10003876,13.04,4,0.00,5.74
9659,CA-2014-156160,9/22/2014,9/29/2014,Standard Class,AS-10090,FUR-CH-10004983,579.53,4,0.10,83.71
9660,CA-2014-100860,3/26/2014,3/30/2014,Second Class,CS-12505,OFF-LA-10001982,18.75,5,0.00,9.00
9661,CA-2016-160717,6/6/2016,6/11/2016,Standard Class,ME-17320,TEC-PH-10001459,3023.93,9,0.20,226.79
9662,CA-2016-160717,6/6/2016,6/11/2016,Standard Class,ME-17320,TEC-AC-10002134,26.96,2,0.00,3.77
9663,CA-2016-160717,6/6/2016,6/11/2016,Standard Class,ME-17320,TEC-PH-10001760,477.60,3,0.20,161.19
9664,CA-2017-132619,8/31/2017,9/5/2017,Standard Class,MS-17770,OFF-ST-10001511,193.95,3,0.00,9.70
9665,US-2015-120957,12/7/2015,12/7/2015,Same Day,KH-16690,OFF-PA-10003953,12.96,2,0.00,6.22
9666,CA-2017-157448,11/16/2017,11/20/2017,Standard Class,LC-16885,FUR-FU-10003268,119.94,3,0.00,23.99
9667,CA-2017-157448,11/16/2017,11/20/2017,Standard Class,LC-16885,FUR-FU-10001847,12.42,3,0.00,4.47
9668,CA-2016-126270,4/23/2016,4/27/2016,Standard Class,AF-10870,OFF-BI-10002764,18.09,7,0.20,6.56
9669,CA-2016-126270,4/23/2016,4/27/2016,Standard Class,AF-10870,OFF-EN-10004386,71.97,3,0.00,35.99
9670,CA-2017-145275,4/2/2017,4/6/2017,Standard Class,AH-10465,OFF-LA-10001569,14.94,3,0.00,6.87
9671,CA-2015-133396,8/13/2015,8/15/2015,First Class,GK-14620,OFF-AR-10001446,64.68,7,0.20,8.09
9672,US-2017-140312,11/13/2017,11/19/2017,Standard Class,KL-16645,TEC-PH-10003442,22.00,5,0.20,1.38
9673,CA-2016-114867,12/23/2016,12/28/2016,Standard Class,FM-14290,OFF-PA-10000477,7.97,2,0.20,2.69
9674,CA-2016-114867,12/23/2016,12/28/2016,Standard Class,FM-14290,TEC-PH-10002645,1499.97,5,0.40,-374.99
9675,US-2014-164644,7/22/2014,7/24/2014,Second Class,JL-15850,OFF-ST-10003123,26.63,1,0.20,1.33
9676,CA-2016-137393,5/6/2016,5/10/2016,Standard Class,GM-14500,FUR-FU-10001617,41.60,4,0.00,14.14
9677,US-2014-120175,11/28/2014,12/3/2014,Standard Class,MC-17635,OFF-EN-10003862,64.02,6,0.00,29.45
9678,CA-2016-144785,4/18/2016,4/23/2016,Standard Class,CS-12490,OFF-AR-10001573,6.99,3,0.00,2.03
9679,CA-2016-144785,4/18/2016,4/23/2016,Standard Class,CS-12490,OFF-SU-10004290,6.84,1,0.00,1.85
9680,CA-2015-130113,12/27/2015,12/31/2015,Standard Class,AH-10030,OFF-ST-10000046,323.10,2,0.00,61.39
9681,CA-2015-130113,12/27/2015,12/31/2015,Standard Class,AH-10030,TEC-PH-10003505,668.16,9,0.20,75.17
9682,CA-2017-122770,12/13/2017,12/18/2017,Standard Class,EP-13915,OFF-LA-10004559,8.64,3,0.00,4.23
9683,CA-2017-122770,12/13/2017,12/18/2017,Standard Class,EP-13915,OFF-PA-10003172,38.88,6,0.00,18.66
9684,CA-2017-122770,12/13/2017,12/18/2017,Standard Class,EP-13915,FUR-FU-10001473,201.04,8,0.00,54.28
9685,CA-2017-122770,12/13/2017,12/18/2017,Standard Class,EP-13915,OFF-PA-10000232,12.96,2,0.00,6.35
9686,CA-2017-118668,1/2/2017,1/4/2017,Second Class,FW-14395,TEC-AC-10000682,16.59,1,0.00,5.81
9687,CA-2017-116498,5/30/2017,6/3/2017,Standard Class,KA-16525,OFF-AR-10003405,35.10,6,0.00,10.18
9688,US-2017-130603,9/30/2017,10/6/2017,Standard Class,SC-20050,OFF-BI-10000301,11.65,9,0.80,-17.47
9689,US-2017-135986,6/20/2017,6/27/2017,Standard Class,PG-18895,OFF-PA-10001534,32.40,5,0.00,15.55
9690,US-2017-135986,6/20/2017,6/27/2017,Standard Class,PG-18895,TEC-PH-10003691,503.96,4,0.00,125.99
9691,CA-2017-140536,4/4/2017,4/5/2017,First Class,TA-21385,OFF-AR-10001545,7.04,4,0.00,2.04
9692,CA-2015-130183,11/13/2015,11/17/2015,Standard Class,PO-18850,FUR-BO-10001811,614.00,3,0.32,-18.06
9693,CA-2015-107902,8/28/2015,9/2/2015,Standard Class,SM-20950,OFF-ST-10001837,470.36,11,0.00,122.29
9694,CA-2017-130148,9/24/2017,9/28/2017,Second Class,NK-18490,OFF-PA-10000551,31.08,6,0.00,15.23
9695,CA-2017-130148,9/24/2017,9/28/2017,Second Class,NK-18490,OFF-SU-10001574,7.30,2,0.00,2.19
9696,US-2016-151260,12/11/2016,12/14/2016,First Class,SC-20695,OFF-AP-10002892,73.54,4,0.20,9.19
9697,CA-2014-144281,6/10/2014,6/15/2014,Second Class,HK-14890,OFF-LA-10003930,491.55,5,0.00,240.86
9698,CA-2016-122511,3/11/2016,3/11/2016,Same Day,BT-11485,FUR-FU-10001037,30.34,4,0.20,9.48
9699,CA-2017-154116,12/15/2017,12/19/2017,Standard Class,KM-16660,OFF-PA-10004569,22.83,3,0.00,10.73
9700,CA-2017-154116,12/15/2017,12/19/2017,Standard Class,KM-16660,OFF-AP-10000027,54.32,4,0.00,16.30
9701,CA-2017-154116,12/15/2017,12/19/2017,Standard Class,KM-16660,TEC-PH-10000675,196.78,3,0.20,14.76
9702,CA-2016-105291,10/30/2016,11/4/2016,Standard Class,SP-20920,OFF-FA-10003059,3.62,2,0.00,1.19
9703,CA-2017-147032,7/31/2017,8/4/2017,Standard Class,LB-16795,OFF-PA-10003256,11.54,1,0.00,5.54
9704,CA-2017-147032,7/31/2017,8/4/2017,Standard Class,LB-16795,OFF-BI-10003656,849.95,5,0.00,390.98
9705,CA-2017-147032,7/31/2017,8/4/2017,Standard Class,LB-16795,OFF-BI-10002897,11.01,3,0.00,5.39
9706,CA-2017-125990,10/19/2017,10/23/2017,Standard Class,JS-16030,OFF-BI-10004826,39.62,3,0.20,13.87
9707,CA-2016-161746,10/21/2016,10/27/2016,Standard Class,CS-11950,FUR-CH-10004626,242.14,3,0.20,12.11
9708,CA-2016-161746,10/21/2016,10/27/2016,Standard Class,CS-11950,OFF-AR-10000390,12.39,3,0.00,5.70
9709,CA-2016-161746,10/21/2016,10/27/2016,Standard Class,CS-11950,FUR-FU-10003731,19.96,2,0.00,5.59
9710,CA-2016-161746,10/21/2016,10/27/2016,Standard Class,CS-11950,OFF-ST-10002743,340.92,3,0.00,3.41
9711,CA-2014-114251,11/5/2014,11/10/2014,Standard Class,MD-17350,FUR-FU-10001468,273.57,2,0.20,-34.20
9712,CA-2014-114251,11/5/2014,11/10/2014,Standard Class,MD-17350,OFF-BI-10003684,13.19,2,0.70,-8.80
9713,CA-2014-114251,11/5/2014,11/10/2014,Standard Class,MD-17350,OFF-ST-10003716,1080.10,6,0.20,-94.51
9714,CA-2014-114251,11/5/2014,11/10/2014,Standard Class,MD-17350,TEC-AC-10001101,51.56,5,0.20,-6.45
9715,CA-2014-114251,11/5/2014,11/10/2014,Standard Class,MD-17350,TEC-AC-10004864,58.42,2,0.20,16.79
9716,CA-2016-116379,11/7/2016,11/12/2016,Standard Class,LD-17005,OFF-BI-10001543,57.58,2,0.20,20.15
9717,US-2016-144477,8/12/2016,8/14/2016,Second Class,DB-13270,OFF-AR-10000914,37.31,4,0.20,2.80
9718,CA-2016-108210,5/30/2016,5/31/2016,Same Day,AT-10735,TEC-PH-10002293,79.96,5,0.20,8.00
9719,CA-2016-108210,5/30/2016,5/31/2016,Same Day,AT-10735,TEC-AC-10000109,223.96,5,0.20,11.20
9720,CA-2017-166835,11/12/2017,11/14/2017,Second Class,DK-13375,OFF-ST-10002574,221.02,2,0.20,-55.26
9721,CA-2016-119641,9/22/2016,9/26/2016,Standard Class,CS-12250,FUR-FU-10002445,18.96,2,0.00,7.58
9722,CA-2016-105781,2/16/2016,2/20/2016,Standard Class,JF-15565,FUR-CH-10001802,326.65,3,0.10,39.92
9723,CA-2016-105781,2/16/2016,2/20/2016,Standard Class,JF-15565,TEC-AC-10003628,89.97,3,0.00,39.59
9724,CA-2014-101364,12/22/2014,12/26/2014,Standard Class,TW-21025,OFF-BI-10003984,296.71,13,0.20,100.14
9725,CA-2015-117898,12/5/2015,12/11/2015,Standard Class,TB-21250,OFF-EN-10004459,12.22,2,0.20,4.43
9726,CA-2017-142293,9/17/2017,9/20/2017,First Class,SC-20380,TEC-AC-10001109,89.97,3,0.00,37.79
9727,CA-2017-167395,12/2/2017,12/4/2017,First Class,KM-16720,OFF-AP-10001293,286.86,7,0.00,80.32
9728,CA-2017-167395,12/2/2017,12/4/2017,First Class,KM-16720,TEC-PH-10004977,979.95,5,0.00,284.19
9729,CA-2017-167395,12/2/2017,12/4/2017,First Class,KM-16720,OFF-SU-10001935,4.36,2,0.00,0.17
9730,CA-2014-111962,9/29/2014,10/4/2014,Standard Class,EB-14170,OFF-BI-10001308,10.05,2,0.20,3.14
9731,CA-2014-111962,9/29/2014,10/4/2014,Standard Class,EB-14170,OFF-ST-10000046,807.75,5,0.00,153.47
9732,CA-2017-124261,11/14/2017,11/19/2017,Standard Class,JE-15715,OFF-AR-10003504,34.24,8,0.00,9.93
9733,CA-2014-114321,8/20/2014,8/25/2014,Standard Class,NC-18535,FUR-CH-10001797,500.24,13,0.00,145.07
9734,CA-2014-114321,8/20/2014,8/25/2014,Standard Class,NC-18535,OFF-PA-10000246,20.12,2,0.00,9.26
9735,CA-2014-114321,8/20/2014,8/25/2014,Standard Class,NC-18535,OFF-BI-10001359,896.99,1,0.00,421.59
9736,CA-2014-128062,11/19/2014,11/22/2014,Second Class,AD-10180,OFF-PA-10001583,5.88,1,0.20,1.98
9737,US-2015-100069,6/29/2015,7/3/2015,Standard Class,NF-18475,TEC-PH-10004667,269.98,2,0.00,72.89
9738,CA-2017-129294,3/16/2017,3/21/2017,Standard Class,KD-16615,OFF-ST-10002615,310.12,2,0.00,80.63
9739,CA-2017-129294,3/16/2017,3/21/2017,Standard Class,KD-16615,OFF-BI-10004236,70.46,6,0.20,22.90
9740,CA-2017-129294,3/16/2017,3/21/2017,Standard Class,KD-16615,OFF-BI-10001757,19.68,5,0.20,6.89
9741,CA-2017-129294,3/16/2017,3/21/2017,Standard Class,KD-16615,OFF-AP-10001154,140.67,3,0.00,54.86
9742,CA-2015-117086,11/8/2015,11/12/2015,Standard Class,QJ-19255,FUR-BO-10004834,4404.90,5,0.00,1013.13
9743,CA-2017-131303,11/28/2017,12/2/2017,Standard Class,EP-13915,OFF-LA-10001074,62.65,5,0.00,29.45
9744,CA-2016-137127,6/16/2016,6/22/2016,Standard Class,JJ-15445,OFF-LA-10001641,9.45,3,0.00,4.54
9745,CA-2017-141782,1/21/2017,1/25/2017,Standard Class,BE-11410,OFF-EN-10002230,268.58,4,0.20,90.64
